layer,matrix,frob_svmo_over_W,frob_lora_raw_over_W,frob_lora_scaled_over_W,kurt_base,kurt_svmo,kurt_lora_raw,kurt_lora_scaled,maxstd_base,maxstd_svmo,maxstd_lora_raw,maxstd_lora_scaled
8,up_proj,0.0004176186048425734,0.02448432333767414,0.0004177797236479819,0.473700301976751,0.4737100268911601,0.47313357112703525,0.47370146690935494,4.1745667954895875,4.174618845914953,4.1743984522014745,4.174574436284032
8,down_proj,0.0006371011841110885,0.02465801313519478,0.0006376704550348222,1.9523933198426044,1.9518487751229625,1.9484077472736447,1.9524069648152025,5.445022847953191,5.444864355219413,5.444375898541145,5.445041470936493
9,q_proj,0.0004185581929050386,0.023321937769651413,0.000418503419496119,0.7407770670244765,0.7409858748513132,0.7396544469913868,0.7407787698014003,4.871527310188699,4.871776701211114,4.870751910091441,4.871535667502317
9,k_proj,0.0007072789594531059,0.022036908194422722,0.0007072766311466694,1.0669093075609803,1.0663073068277806,1.0654044855369975,1.0669185152664111,5.154971339096621,5.154254338513421,5.154085889274064,5.154986163165634
9,v_proj,0.00011944784637307748,0.022282976657152176,0.00011944822472287342,0.4813326986344589,0.48134217094330534,0.48084335384182714,0.48133262610816707,4.323514697771254,4.323542152866588,4.325543861876087,4.323528756243841
9,o_proj,0.0006748150335624814,0.02420477755367756,0.0006748131127096713,0.7348997769932577,0.7342833233818642,0.7336029222335735,0.7348957863201092,4.561311597097104,4.5607067496327245,4.5598726657153295,4.561303807584624
9,gate_proj,0.0003094139392487705,0.021977046504616737,0.0003095287538599223,0.4724845505578755,0.47226482040498136,0.471929521885999,0.4724880614450171,4.320073909821864,4.319298809419927,4.319670898275627,4.320079253248494
9,up_proj,0.00029355555307120085,0.026641052216291428,0.0002935549127869308,0.30523606377580437,0.3052252343054541,0.3048254371430028,0.3052370096880745,4.06563030839785,4.065621673637519,4.065489408677148,4.065636327041124
9,down_proj,0.00033113034442067146,0.02705988846719265,0.0003313063061796129,1.7576103420576448,1.7574760583415912,1.7513945153429462,1.7576016793048725,5.284672960774088,5.284643542490902,5.283224937216724,5.284677766288042
10,q_proj,0.0011456911452114582,0.023167256265878677,0.001145648187957704,0.7464369366531679,0.7463008286543837,0.7446009159413182,0.7464200785028342,4.717747068660542,4.717461321944812,4.716746663869576,4.71776053176842
