layer,matrix,variant,mean_kurtosis,mean_max_std_ratio,frob_norm,delta_frob_over_W_frob
15,k_proj,lora,2.107469083480657,5.181589678163425,26.50324913566582,0.021358957514166832
15,v_proj,base,0.450176130581061,4.437037451342773,20.843463310202765,0.0
15,v_proj,svmo,0.4501874339599282,4.4370751080716255,20.836172824359057,0.0005378264468163252
15,v_proj,lora,0.44938298673478416,4.4359386869215855,20.850792873640376,0.02670683152973652
15,o_proj,base,0.5531779087747898,4.4541370677170775,55.32372416403919,0.0
15,o_proj,svmo,0.5528030191536509,4.453734303949692,55.29943005737712,0.0009158790344372392
15,o_proj,lora,0.5523670342215226,4.453265618154352,55.34181448276007,0.02566996030509472
15,gate_proj,base,0.9858343509318027,4.510277774510105,135.18940242617992,0.0
15,gate_proj,svmo,0.9858956025919952,4.5104534924637445,135.19836276692175,0.0001956092455657199
15,gate_proj,lora,0.9840588276144044,4.509610847331245,135.22682654383857,0.02368275821208954
15,up_proj,base,0.7900423130643048,4.431526620915943,137.79096747471317,0.0
15,up_proj,svmo,0.7900426034895426,4.431476398830341,137.77912833954585,0.00029415887547656894
15,up_proj,lora,0.7890052133508082,4.431428583904398,137.83099082585304,0.024106206372380257
15,down_proj,base,1.3002029032224447,5.414959196287048,135.82894315587038,0.0
15,down_proj,svmo,1.3001173174176854,5.414883576562703,135.8348118852959,0.0001389598910463974
15,down_proj,lora,1.2986593055583704,5.414653224306009,135.86449359539904,0.023083727806806564
16,q_proj,base,0.6652557542094909,4.645153530433559,59.490779748966894,0.0
16,q_proj,svmo,0.665255442587348,4.64516987972681,59.49286211112835,6.814077642047778e-05
16,q_proj,lora,0.6638564918960851,4.644035138028393,59.50849301946494,0.024770617485046387
16,k_proj,base,1.0674345961714191,4.9698684218087585,23.769479265392885,0.0
16,k_proj,svmo,1.0676215198302108,4.97005571900878,23.77586337033462,0.0003445903130341321
16,k_proj,lora,1.0653395263550096,4.970234766715187,23.776043824056025,0.022542962804436684
16,v_proj,base,0.3849235412075112,4.292523248116165,22.40522074609137,0.0
16,v_proj,svmo,0.38480534783631837,4.292525241992076,22.385592848649086,0.001405345625244081
16,v_proj,lora,0.3844965596524625,4.29129904007274,22.41179591121549,0.024393757805228233
16,o_proj,base,1.1786879148471223,5.077812294896943,57.147947441211564,0.0
16,o_proj,svmo,1.179305129909507,5.0783007877057225,57.155583596476006,0.00030105214682407677
16,o_proj,lora,1.1765652575581629,5.076734732910053,57.16435259359469,0.024579839780926704
16,gate_proj,base,0.6878430835687356,4.339689616494449,134.99775263227409,0.0
16,gate_proj,svmo,0.6880154691313887,4.340159939236831,135.0267327513112,0.0006239334470592439
16,gate_proj,lora,0.6866606989149641,4.339482605242991,135.0371069197829,0.02410702593624592
16,up_proj,base,0.4846962675932913,4.277762473325813,137.538552185851,0.0
16,up_proj,svmo,0.48470978804738307,4.277802819469275,137.54650640641813,0.00019403008627705276
16,up_proj,lora,0.4840803315642875,4.27747179940187,137.57731709726494,0.023788077756762505
16,down_proj,base,0.9606425786163594,5.338365077757836,134.96345007689533,0.0
16,down_proj,svmo,0.9605120142310634,5.338246410654032,134.97413429681484,0.0002467124431859702
16,down_proj,lora,0.9592670298241791,5.338233466333812,135.00117603110255,0.023621780797839165
17,q_proj,base,0.6971415548140456,4.689246979980096,61.23376521406185,0.0
17,q_proj,svmo,0.6970545300195023,4.6893347635588025,61.256332151608795,0.0007447840762324631
17,q_proj,lora,0.6959380197436879,4.687752142593554,61.25145777132922,0.023654576390981674
17,k_proj,base,0.8295023148931933,4.735632008723386,24.236821364319777,0.0
17,k_proj,svmo,0.8295218553800777,4.735690514155047,24.25090156007381,0.0008009541779756546
17,k_proj,lora,0.8282697673282354,4.735499999659264,24.244931643218923,0.024484878405928612
17,v_proj,base,0.6209409245436952,4.485575495707604,22.07691201536905,0.0
17,v_proj,svmo,0.6211070346360332,4.485731306772962,22.090102232422584,0.0009299738449044526
17,v_proj,lora,0.6197179600221263,4.483998180936998,22.08380051791434,0.025437157601118088
17,o_proj,base,1.2381556831009168,5.002024822683398,56.853668801903716,0.0
17,o_proj,svmo,1.2382855760503395,5.002120111307268,56.85590080826835,8.49706120789051e-05
17,o_proj,lora,1.2360955859528109,5.001132345468499,56.87134244837605,0.025295766070485115
17,gate_proj,base,0.688429114702361,4.419149644247158,133.62203908331188,0.0
17,gate_proj,svmo,0.6881608110405979,4.418447475444815,133.58859710476634,0.0007390197715722024
17,gate_proj,lora,0.6872757073097083,4.418979076540251,133.66407202646133,0.02530381642282009
17,up_proj,base,0.5671666087963821,4.308116434814897,138.33253247187233,0.0
17,up_proj,svmo,0.5671709940523035,4.308146390166213,138.339996024933,0.00018490485672373325
17,up_proj,lora,0.5664914497803332,4.307770181135897,138.36944275097258,0.02342967875301838
17,down_proj,base,1.3786161990009624,5.714792898671831,135.1869596431996,0.0
17,down_proj,svmo,1.3786665168648355,5.7148443006237795,135.183389313626,7.954514876473695e-05
17,down_proj,lora,1.376266671218985,5.714157264317929,135.22386059231374,0.02341144159436226
18,q_proj,base,1.965261555210723,5.080020775199579,57.74961542758593,0.0
18,q_proj,svmo,1.9652239210755,5.079800590732627,57.73157451982215,0.0005991703947074711
18,q_proj,lora,1.9587897510963492,5.078593264279426,57.7660610654056,0.024685807526111603
18,k_proj,base,0.9348741537675898,4.916454835325445,23.11234532824051,0.0
18,k_proj,svmo,0.9339901848171307,4.915440651652061,23.082691712518475,0.0016788176726549864
18,k_proj,lora,0.9336794647643891,4.9164136710070405,23.11716913588994,0.023125866428017616
18,v_proj,base,0.6565143037228061,4.538968378968747,24.891871374014833,0.0
18,v_proj,svmo,0.6566188532514605,4.539095211925726,24.885350876837258,0.0004519874055404216
18,v_proj,lora,0.6559601037795074,4.537735614136617,24.89704282151934,0.021963438019156456
18,o_proj,base,1.2986754995966554,5.447858027433514,60.79351753378966,0.0
18,o_proj,svmo,1.296205674172652,5.444914604333475,60.77351740410377,0.0006733927875757217
18,o_proj,lora,1.2968576828236487,5.446868832943433,60.80924088565595,0.02301687002182007
18,gate_proj,base,1.2118148396495756,4.56366493044109,133.17109318711138,0.0
18,gate_proj,svmo,1.2117229287746718,4.563367357943437,133.15314724779773,0.00040020988672040403
18,gate_proj,lora,1.2096847849243921,4.563054839777067,133.2105951774227,0.024246925488114357
18,up_proj,base,0.7228340437007916,4.399627978080774,140.7080657347413,0.0
18,up_proj,svmo,0.7228374979262632,4.399621700645462,140.70517064928242,7.07337967469357e-05
18,up_proj,lora,0.7219252863795911,4.3994451513432296,140.7447844254547,0.02284107729792595
18,down_proj,base,1.6745618587839404,5.57370261862905,137.80249601442318,0.0
18,down_proj,svmo,1.674901438618657,5.573936507591158,137.7863678992735,0.00039148639189079404
18,down_proj,lora,1.672740393814953,5.572981505024257,137.84005971746208,0.023285022005438805
19,q_proj,base,1.1023669454656622,4.954426936456392,57.38604759546493,0.0
19,q_proj,svmo,1.1019627043242466,4.953793538946827,57.34773413949504,0.0012987738009542227
19,q_proj,lora,1.1005833567424463,4.953258174644352,57.4029422301992,0.024298375472426414
19,k_proj,base,1.2329182109867776,5.032473929544663,21.279212581385682,0.0
19,k_proj,svmo,1.2322600221091937,5.03146625801751,21.245849746974976,0.002022656612098217
19,k_proj,lora,1.2294835028757483,5.02900465880293,21.286060930806094,0.02616499923169613
19,v_proj,base,0.8031565530935537,4.782275097450263,25.053509191842455,0.0
19,v_proj,svmo,0.8029952340210531,4.7822513993032665,25.03472921753964,0.0012588348472490907
19,v_proj,lora,0.802501126024735,4.782648925212436,25.05858660049858,0.02113969810307026
19,o_proj,base,0.7100244649547036,4.562047355196232,59.57677568599349,0.0
19,o_proj,svmo,0.7092648903963923,4.561277876826796,59.546556998748166,0.0010790638625621796
19,o_proj,lora,0.7091851903311129,4.561177661519182,59.59270625017097,0.023549027740955353
19,gate_proj,base,0.8360782918592815,4.4240315434507504,134.9815488777154,0.0
19,gate_proj,svmo,0.8362556855505843,4.424484326015025,135.00158762038595,0.00044428560067899525
19,gate_proj,lora,0.8349498745645197,4.4235932952104315,135.0192478781862,0.023714080452919006
19,up_proj,base,0.4566735787359115,4.266705669712687,140.3816345133734,0.0
19,up_proj,svmo,0.45673307016254105,4.266892520014104,140.40838024854543,0.0006585814408026636
19,up_proj,lora,0.45606462728475905,4.266496633423321,140.4169993501351,0.02246321365237236
19,down_proj,base,1.6699893168786448,5.522768501599543,137.03760485503668,0.0
19,down_proj,svmo,1.6696306657642437,5.52257544900038,137.05955763133443,0.0005411494639702141
19,down_proj,lora,1.667398144208314,5.522016305310347,137.07340311456824,0.022991646081209183
20,q_proj,base,0.5079631372484634,4.591493833272404,58.68717668506062,0.0
20,q_proj,svmo,0.507960750462459,4.591488092763013,58.68665847466667,1.7521057088742964e-05
20,q_proj,lora,0.5069010328632796,4.5905154275351805,58.70472926870305,0.024214521050453186
20,k_proj,base,0.8830544120965965,4.7841070894359765,22.31836674778469,0.0
20,k_proj,svmo,0.8829225603660009,4.784171164713456,22.33074747035727,0.0007399865426123142
20,k_proj,lora,0.8811305037376839,4.784194338365955,22.324474845450393,0.02352791465818882
20,v_proj,base,0.7139098450285322,4.6242336759330005,25.88930388499703,0.0
20,v_proj,svmo,0.7139068065206948,4.624240501861031,25.887909792326226,8.667966903885826e-05
20,v_proj,lora,0.7137102866964867,4.624649513058779,25.894575424517768,0.02023337222635746
20,o_proj,base,0.5323375740275567,4.459906219945749,60.864856803028374,0.0
20,o_proj,svmo,0.5322876977625499,4.459829444688571,60.86113302681112,0.00012670003343373537
20,o_proj,lora,0.5316722140267679,4.459622343637699,60.88062335827445,0.02296161837875843
20,gate_proj,base,1.4452219771565589,4.5569372547104585,134.44924598443748,0.0
20,gate_proj,svmo,1.445139505872551,4.5566859682947864,134.43268718901584,0.00038866614340804517
20,gate_proj,lora,1.4429643950315363,4.556488724653385,134.4855174050513,0.023372303694486618
20,up_proj,base,1.2023924130116403,4.3678174520224085,141.1015197135303,0.0
20,up_proj,svmo,1.2023937010014607,4.367847113220172,141.10637510846425,0.00012143633648520336
20,up_proj,lora,1.2007978069983565,4.367676671185022,141.13638227559045,0.02245870605111122
20,down_proj,base,3.1376550756313173,5.592496044308932,137.88768654567195,0.0
20,down_proj,svmo,3.1381882484472876,5.592689066432242,137.8707821788979,0.0004267269396223128
20,down_proj,lora,3.130616551755204,5.591973624020163,137.92190045250354,0.022336404770612717
21,q_proj,base,0.8933591465098131,4.769317684860715,57.10317363439063,0.0
21,q_proj,svmo,0.8933267211289813,4.769055763115714,57.08609391632723,0.0005940393311902881
21,q_proj,lora,0.8919247577046756,4.768616716699883,57.11931613186962,0.023910855874419212
21,k_proj,base,1.2169190635239968,5.2186107860107995,19.94945954755547,0.0
21,k_proj,svmo,1.2163528634081897,5.218027835209714,19.93473901423147,0.000950441462919116
21,k_proj,lora,1.2132598788449862,5.218818210257702,19.95611335952303,0.02646559476852417
21,v_proj,base,1.2687171633466208,5.111549760176361,27.746989526001407,0.0
21,v_proj,svmo,1.2687863812714182,5.111643153099346,27.727346824783407,0.001215962111018598
21,v_proj,lora,1.2678862604671184,5.11086223351624,27.750824952714396,0.018395140767097473
21,o_proj,base,1.2232635386649184,4.941548041956318,63.20318339058538,0.0
21,o_proj,svmo,1.222746181093447,4.940998552189703,63.17599766226881,0.00101235241163522
21,o_proj,lora,1.2222599000452452,4.941562672136407,63.218048403598054,0.021539149805903435
21,gate_proj,base,1.362305443402495,4.440793863195384,136.58766229506236,0.0
21,gate_proj,svmo,1.3623320493271454,4.4409235123143365,136.59683082628834,0.00021833654318470508
21,gate_proj,lora,1.3596761668168589,4.440527041587641,136.62339198433062,0.02290097251534462
21,up_proj,base,0.7544239679510932,4.233649623826866,141.08003991035068,0.0
21,up_proj,svmo,0.754424035432713,4.23365875755748,141.08259157435634,6.631988799199462e-05
21,up_proj,lora,0.7533015828459887,4.233407916126193,141.11306793925127,0.02181495912373066
21,down_proj,base,2.4423839164438546,5.4712239217884076,137.84202627951672,0.0
21,down_proj,svmo,2.4424101259228315,5.47123177081681,137.84106887538618,2.6096124202013016e-05
21,down_proj,lora,2.4382437990716928,5.470532549930196,137.87599050038244,0.02236642688512802
22,q_proj,base,0.9353120603849296,4.773876593100115,58.117858568719804,0.0
22,q_proj,svmo,0.9352826950437951,4.773899868132637,58.12191864133534,0.00013474626757670194
22,q_proj,lora,0.933314651126439,4.772760479267112,58.13383922120542,0.02325093373656273
22,k_proj,base,1.0826087304132685,4.933737369099155,19.451904664472632,0.0
22,k_proj,svmo,1.0827928142165764,4.933765527550213,19.440939793511888,0.0007123586256057024
22,k_proj,lora,1.0799470512646794,4.9336758208655525,19.45939526538528,0.027321450412273407
22,v_proj,base,4.478826325434725,6.039258306156148,27.14584263598323,0.0
22,v_proj,svmo,4.479824839802847,6.039499141847319,27.13776558339862,0.000471326318802312
22,v_proj,lora,4.474375986750387,6.037759825883649,27.15160121939276,0.019313016906380653
22,o_proj,base,0.503615276669805,4.2871565449389495,63.48462129960463,0.0
22,o_proj,svmo,0.5036176918201792,4.287153182163301,63.499424735594346,0.000499721965752542
22,o_proj,lora,0.5032461488420664,4.286327275511886,63.49981655144,0.021661320701241493
22,gate_proj,base,1.0256712367707066,4.388216635278903,136.7619802086614,0.0
22,gate_proj,svmo,1.0257776498307152,4.388516278734631,136.78626636509836,0.0005955852102488279
22,gate_proj,lora,1.0242391249582419,4.387722341021997,136.7981662029866,0.02286442741751671
22,up_proj,base,0.6710846722876496,4.2028663142384035,141.82160058912797,0.0
22,up_proj,svmo,0.6710851732554544,4.2028687036691545,141.82215144490908,1.4363155059982091e-05
22,up_proj,lora,0.6701413400132743,4.202378807271056,141.8549385426372,0.021719759330153465
22,down_proj,base,2.4090967100553677,5.543845087807861,138.89722373578755,0.0
22,down_proj,svmo,2.4088429653564924,5.543793073450644,138.90673419786742,0.000260486121987924
22,down_proj,lora,2.403734805922111,5.542954351384152,138.93066583596496,0.022039638832211494
23,q_proj,base,0.7109551247946305,4.624496830876395,59.48043008110221,0.0
23,q_proj,svmo,0.7109830156457401,4.6246683570949525,59.491599057910605,0.00038732963730581105
23,q_proj,lora,0.7098644986967579,4.623749302170447,59.49678492044529,0.022879930213093758
23,k_proj,base,1.3641367530711255,5.112780995269468,20.537053667877796,0.0
23,k_proj,svmo,1.3641641124336787,5.112748330916482,20.534158340606282,0.0001870327687356621
23,k_proj,lora,1.3632945595374935,5.112637615328371,20.544334546041,0.02646758034825325
23,v_proj,base,4.317932478656225,6.669480612374364,27.5544735551368,0.0
23,v_proj,svmo,4.317811969662529,6.669438655992672,27.555942399014405,8.567202894482762e-05
23,v_proj,lora,4.313150337946889,6.6691917532022185,27.559410174535145,0.01886126585304737
23,o_proj,base,1.0550738834057942,4.462883165221126,64.92898925094663,0.0
23,o_proj,svmo,1.0550653623356145,4.462833614824409,64.91698002586863,0.0004787420039065182
23,o_proj,lora,1.053809848116263,4.463014973257964,64.94346301496053,0.021288661286234856
23,gate_proj,base,0.40660440724585656,4.147520243546644,137.99351840383613,0.0
23,gate_proj,svmo,0.4066461632728703,4.147642707766282,138.00466068127068,0.00026156395324505866
23,gate_proj,lora,0.4060912811000266,4.147083207210097,138.0290606598988,0.022585926577448845
23,up_proj,base,0.26489796775380303,4.0422403131306055,141.46656590452992,0.0
23,up_proj,svmo,0.26489662791665197,4.042235917276827,141.4654179873574,3.010224099853076e-05
23,up_proj,lora,0.26451177098334866,4.042093260849013,141.5025784619415,0.022456204518675804
23,down_proj,base,1.079821623180092,5.280742941619806,138.76228397233393,0.0
23,down_proj,svmo,1.079749385479088,5.28070456785709,138.7714865349989,0.00024366332218050957
23,down_proj,lora,1.0773939989664076,5.279937676229094,138.79567199636412,0.022162118926644325
24,q_proj,base,0.816027438255003,4.745427996395104,56.758866057337286,0.0
24,q_proj,svmo,0.8161275985604332,4.745790335389215,56.78082681665508,0.0008138705161400139
24,q_proj,lora,0.8138432495182094,4.743718938105071,56.77664407586688,0.024741649627685547
24,k_proj,base,1.1610488282750402,4.933348867645234,19.46239994802915,0.0
24,k_proj,svmo,1.1601871107543409,4.933283892235011,19.488708717268377,0.0018499699654057622
24,k_proj,lora,1.159557382361013,4.933712267444674,19.4695796988602,0.027348821982741356
24,v_proj,base,2.36333735449399,5.841812196665341,31.05244557543376,0.0
24,v_proj,svmo,2.361957467552563,5.841096232844826,31.066208270890147,0.0007269759080372751
24,v_proj,lora,2.3624829612519695,5.841539098181755,31.057552006171097,0.016984781250357628
24,o_proj,base,0.32996938103098206,4.198581009224027,65.25187348283119,0.0
24,o_proj,svmo,0.33017535847208734,4.198956466965278,65.27567199046699,0.0008353142766281962
24,o_proj,lora,0.3297057187871713,4.198961915412847,65.26476337449974,0.0204547680914402
24,gate_proj,base,0.2972488632010675,4.061271316250474,135.54939454888498,0.0
24,gate_proj,svmo,0.29719332554387756,4.06113753024093,135.5376376484725,0.0002761250361800194
24,gate_proj,lora,0.29680586133119535,4.061121362381543,135.58605971474825,0.023345425724983215
24,up_proj,base,0.259248655308577,4.021230439538902,142.844136887334,0.0
24,up_proj,svmo,0.259257527358406,4.02125188066972,142.84686262538122,6.975288852117956e-05
24,up_proj,lora,0.258927194177844,4.0211020535485735,142.87628147772827,0.021333297714591026
24,down_proj,base,1.2044675008014754,5.4074435120604045,140.9684438543523,0.0
24,down_proj,svmo,1.2044553840387862,5.407439326579364,140.9695610605784,2.944064181065187e-05
24,down_proj,lora,1.2017250386430312,5.406939793256789,141.0024508569174,0.021775223314762115
25,q_proj,base,1.212603703040293,4.882686039219363,55.28542480963314,0.0
25,q_proj,svmo,1.2125804733028234,4.882526172446709,55.27869020029017,0.00026035329210571945
25,q_proj,lora,1.2090949493326646,4.8813425206559105,55.30175556660158,0.024629874154925346
25,k_proj,base,2.85810410771375,5.783148761926525,17.700219140507667,0.0
25,k_proj,svmo,2.857275632960789,5.783484850252284,17.720711641881174,0.001504128216765821
25,k_proj,lora,2.848197743324008,5.781308818291075,17.708878292562233,0.030697857961058617
25,v_proj,base,4.337254279210847,6.468362974571729,33.9312262022277,0.0
25,v_proj,svmo,4.337338573921805,6.468436498361893,33.9178697355013,0.0006409275229088962
25,v_proj,lora,4.334431480498661,6.468021178674895,33.93474980478295,0.015739910304546356
25,o_proj,base,0.4446330062561416,4.266355316714358,68.82572839102632,0.0
25,o_proj,svmo,0.4444831391832548,4.266206072110367,68.80069576146427,0.0008689304813742638
25,o_proj,lora,0.44408472498504664,4.266138051479946,68.83821512966055,0.019743990153074265
25,gate_proj,base,0.35400699337437136,4.061315495034617,134.13700028069795,0.0
25,gate_proj,svmo,0.3540501881737231,4.061445408408348,134.1500210190626,0.0003192212025169283
25,gate_proj,lora,0.3536322466313226,4.061268013812188,134.1718646303743,0.022798914462327957
25,up_proj,base,0.36702055704547093,4.030787990645634,144.35019755022046,0.0
25,up_proj,svmo,0.3670247488093008,4.030826792388736,144.35431845289875,0.0001046909746946767
25,up_proj,lora,0.3663686253854618,4.0306886113617795,144.3824447829604,0.021142829209566116
25,down_proj,base,1.012826615940897,5.393818332486875,143.74089906919272,0.0
25,down_proj,svmo,1.0129168048972803,5.393869735960188,143.72261881282458,0.00043136620661243796
25,down_proj,lora,1.0093625335545713,5.392468134379295,143.77630138867252,0.022054040804505348
26,q_proj,base,1.4740472620915699,5.1780508891114385,51.73384417019309,0.0
26,q_proj,svmo,1.4741055068478663,5.178695714267308,51.75646506527878,0.0008162801968865097
26,q_proj,lora,1.469342370941878,5.176737012550901,51.75066756443232,0.025590963661670685
26,k_proj,base,2.556409998092059,5.704667231941118,16.94211667391897,0.0
26,k_proj,svmo,2.5560424275240257,5.704967475101101,16.95879245429834,0.0012486513005569577
26,k_proj,lora,2.546804680199382,5.698320368551914,16.949636668220162,0.029394378885626793
26,v_proj,base,2.7748351640666824,6.426508260795218,40.573442367155536,0.0
26,v_proj,svmo,2.774845659576603,6.426338870720186,40.603157574851274,0.0010854911524802446
26,v_proj,lora,2.7738312389344157,6.425954688771167,40.576757956402155,0.01263459399342537
26,o_proj,base,1.0735709766839165,4.439511263927797,71.58582662237902,0.0
26,o_proj,svmo,1.0735589612023244,4.439625702324695,71.59269159318028,0.00023334298748522997
26,o_proj,lora,1.0722009366423897,4.438934837483543,71.59736606861222,0.018145395442843437
26,gate_proj,base,0.3069631130390204,4.131712066187295,134.16897637516752,0.0
26,gate_proj,svmo,0.3068349904078123,4.131341820538718,134.1496199654112,0.0004542156821116805
26,gate_proj,lora,0.3065438440771714,4.131599384714065,134.2042012394203,0.02296803891658783
26,up_proj,base,0.3395054909710482,4.021907898751013,145.82116156014555,0.0
26,up_proj,svmo,0.3395053931804812,4.021852224541405,145.81286947009073,0.00020050765306223184
26,up_proj,lora,0.33884809626602463,4.021787926836297,145.8540056081813,0.02106289751827717
26,down_proj,base,1.1055831132884588,5.3538733776557255,143.6608162890636,0.0
26,down_proj,svmo,1.1061054688342333,5.353952206036692,143.6295243771643,0.0007771732052788138
26,down_proj,lora,1.09958806888709,5.351792522952095,143.7300640536934,0.0303011666983366
27,q_proj,base,0.7863801488092834,4.697252508365648,56.621467473756155,0.0
27,q_proj,svmo,0.7867429627168294,4.697897606561274,56.66260049823182,0.0013217435916885734
27,q_proj,lora,0.7848793227039729,4.6966596651650585,56.63665978190795,0.02333856374025345
27,k_proj,base,1.56889018082141,5.185830999741452,18.009112302669305,0.0
27,k_proj,svmo,1.5690982962356368,5.1862918668627325,18.031881868621593,0.001509108580648899
27,k_proj,lora,1.5662000572392796,5.182782464593801,18.016000413436142,0.028296422213315964
27,v_proj,base,2.497094899414457,6.446783268390789,36.6731717990736,0.0
27,v_proj,svmo,2.500342473786322,6.448451675994281,36.70224320173235,0.0010795473353937268
27,v_proj,lora,2.4964493542662547,6.446365552915622,36.677260353662234,0.014074557460844517
27,o_proj,base,0.8818261937944473,4.390973786309079,66.84974797842429,0.0
27,o_proj,svmo,0.8818104489100668,4.390824563185504,66.83774860818852,0.00041042049997486174
27,o_proj,lora,0.8804312113229079,4.390279721114632,66.86924160293,0.024028440937399864
27,gate_proj,base,0.18924267120349778,4.096085376930739,139.61094232132976,0.0
27,gate_proj,svmo,0.1892791231115263,4.096202364846616,139.6178910511732,0.0001469078561058268
27,gate_proj,lora,0.18905320750028484,4.095811032187003,139.64416127077794,0.02194402553141117
27,up_proj,base,0.12704439544911345,3.9736447069039307,144.94090872768044,0.0
27,up_proj,svmo,0.12705179495447277,3.973754053895357,144.9711888735927,0.000665552681311965
27,up_proj,lora,0.12691715852991417,3.9734082235113544,144.9723131147429,0.020811304450035095
27,down_proj,base,0.966291810836964,5.44620425995822,133.3173948185358,0.0
27,down_proj,svmo,0.9662886018372102,5.446204561162829,133.31830265517658,2.4664490410941653e-05
27,down_proj,lora,0.9655208170724963,5.4460220870282425,133.35245218205986,0.023005587980151176
